click,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,day_0,day_1,day_2,day_3,day_4,day_5,day_6,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
1,173794,564428,905526,322962,326240,350208,458689,836955,686123,628668,931720,259883,564428,898368,248116,986963,144008,702779,939892,314736,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,351888,259883,429460,964007,815315,788610,458689,318934,72540,788505,107553,905210,702779,346496,248116,986963,330808,564428,485783,789176,184345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,345995,259883,246871,143941,372431,350208,458689,836955,725226,868237,431707,259883,564428,124686,248116,986963,320363,631216,452946,849033,218808,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,675187,763844,259883,564428,66376,248116,986963,25652,564428,282545,864016,49415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,351888,259883,429460,964007,815315,721620,458689,974780,468029,847669,884334,905210,631216,650757,248116,986963,752003,702779,869051,328281,943842,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,289018,800229,326240,350208,458689,836955,725226,950256,759632,259883,564428,286995,248116,986963,436927,564428,479378,314736,107673,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,646109,649415,372431,350208,458689,836955,725226,608831,607101,259883,564428,855456,248116,986963,849051,564428,14792,314736,391079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,276344,971226,974780,440319,897069,921716,259883,564428,981012,248116,986963,529564,631216,939892,103976,128466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,512308,865314,259883,564428,927969,248116,986963,152414,564428,282545,849033,482124,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,767707,986835,372431,350208,458689,836955,725226,386327,842506,259883,564428,791221,803942,807057,30085,564428,939892,328281,340735,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,377955,453836,372431,350208,458689,836955,725226,508517,174170,259883,564428,860684,248116,986963,849051,564428,972575,314736,391079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,564428,266726,643967,196941,350208,458689,836955,725226,109329,859259,259883,564428,354940,1919,515431,651277,631216,12606,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,366674,535383,318934,409241,302304,698478,259883,564428,427896,248116,986963,152431,702779,939892,328281,943842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,259883,834793,316113,372431,350208,458689,836955,725226,698006,968867,259883,564428,190209,248116,986963,962167,702779,779763,233049,943842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,788460,675270,259883,564428,801156,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,879552,675270,259883,564428,22521,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,961037,535383,261803,725226,756243,613795,259883,564428,457588,248116,986963,394758,564428,282545,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,318934,725226,359255,967091,259883,564428,243558,248116,986963,690563,702779,939892,328281,943842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,173794,564428,512750,181612,815315,350208,458689,836955,11201,809495,968063,564428,564428,351863,248116,986963,632433,631216,12606,328281,546470,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,340461,805471,259883,564428,577755,248116,986963,230793,564428,870086,328281,49415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,87027,805849,318934,725226,157943,687688,259883,564428,938124,248116,986963,291353,702779,81187,789176,460151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,574447,805471,259883,564428,383076,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,345995,259883,300228,583387,326240,350208,458689,836955,725226,38799,627572,259883,564428,639729,248116,986963,962167,702779,479378,233049,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,423728,887100,318934,804920,562403,493255,259883,564428,573350,248116,986963,602229,564428,978308,314736,391079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,345995,259883,173905,123122,372431,350208,458689,836955,725226,986126,464443,259883,564428,338589,248116,986963,435684,631216,479378,328281,943842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,259883,511202,888879,372431,350208,458689,836955,725226,293611,429140,259883,564428,308415,248116,986963,435684,631216,479378,368037,943842,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,361207,702644,326240,350208,458689,836955,725226,752482,877881,259883,564428,76326,1919,515431,777868,631216,939892,328281,218808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,807796,437373,259883,564428,336367,248116,986963,66602,564428,282545,328281,224261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,585620,957157,318934,725226,165755,850148,259883,564428,611336,248116,986963,986134,702779,236954,70588,460151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,418111,978909,372431,350208,458689,836955,725226,875370,634586,259883,631216,716401,248116,986963,681505,564428,939892,929369,49415,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,624698,585397,326240,350208,458689,836955,725226,378997,705088,259883,564428,454321,248116,986963,149804,702779,939892,103976,943842,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,181983,690529,372431,350208,458689,836955,725226,711740,278819,259883,564428,225408,248116,986963,394758,564428,903541,368037,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,361207,702644,326240,350208,458689,836955,725226,542149,29028,259883,564428,388812,1919,515431,754242,631216,939892,929369,218808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,345995,564428,553375,792615,695021,350208,458689,836955,725226,360173,763844,259883,564428,336367,248116,986963,66602,564428,282545,849033,224261,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,802562,845683,974780,725226,115707,951569,259883,564428,359168,248116,986963,527750,564428,218808,328281,957983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,467979,571007,259883,564428,682048,248116,986963,317497,702779,939892,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,345995,564428,429460,964007,815315,499950,535383,318934,322246,979739,453228,259883,631216,457588,248116,986963,394758,564428,282545,368037,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,246871,143941,372431,350208,458689,836955,725226,742198,278819,259883,564428,109262,248116,986963,472236,259883,903541,328281,897376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,246871,143941,372431,350208,458689,836955,725226,822966,437373,259883,564428,323819,248116,986963,636769,702779,869051,849033,943842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,593007,535383,261803,725226,518225,813468,259883,564428,413913,248116,986963,201147,631216,939892,328281,943842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,335348,437373,259883,564428,238898,248116,986963,681505,564428,282545,849033,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,255541,805471,259883,564428,782431,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,361207,702644,326240,350208,458689,836955,725226,145988,302353,259883,564428,76326,1919,515431,777868,631216,939892,929369,218808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,155458,718810,372431,350208,458689,836955,725226,347683,483524,259883,564428,860684,248116,986963,849051,564428,972575,328281,391079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,882473,649415,372431,350208,458689,836955,725226,190076,563821,259883,564428,949119,248116,986963,69926,702779,939892,328281,943842,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,79352,763844,259883,564428,410377,248116,986963,66602,564428,282545,849033,224261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,731960,256350,259883,564428,22521,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,276344,971226,974780,51026,360462,286009,259883,564428,898368,248116,986963,690563,702779,939892,328281,943842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,564428,429460,964007,815315,276344,971226,974780,917861,655017,429140,259883,564428,563491,248116,986963,529564,702779,359276,103976,128466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,63608,55210,259883,564428,527943,248116,986963,161761,631216,939892,103976,991672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,486317,900909,196941,350208,458689,836955,725226,335348,748718,259883,564428,700524,248116,986963,681505,564428,282545,849033,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,882473,986835,372431,350208,458689,836955,725226,12488,496803,259883,564428,949119,248116,986963,215368,702779,939892,397774,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,564428,429460,964007,815315,891221,880694,318934,725226,693254,431707,259883,564428,157821,248116,986963,142774,631216,282545,328281,108916,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,64613,535383,318934,725226,433525,433797,259883,631216,961000,248116,986963,848925,702779,63748,328281,128466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,189609,392797,259883,564428,22521,248116,986963,66602,564428,282545,328281,224261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,564428,130047,127754,610319,350208,458689,836955,725226,621466,797928,259883,564428,459494,248116,986963,335546,702779,18598,789176,460151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,718272,452297,259883,564428,66376,248116,986963,25652,564428,869051,328281,49415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,189609,675270,259883,564428,801156,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,138225,624751,372431,350208,458689,836955,725226,688909,916885,259883,564428,290466,248116,986963,922170,564428,939892,328281,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,400653,803157,259883,564428,340321,248116,986963,621477,702779,869051,780681,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,345995,564428,429460,964007,815315,423728,971226,318934,51026,523956,141179,259883,564428,702958,248116,986963,690563,702779,939892,328281,943842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,259883,142049,801364,326240,350208,458689,836955,725226,798593,6139,259883,564428,411664,248116,986963,30085,564428,939892,752690,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,882473,986835,372431,350208,458689,836955,725226,398202,705088,259883,564428,527943,248116,986963,161761,631216,939892,103976,991672,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,173794,564428,145680,197196,815315,350208,458689,836955,848027,132522,955727,564428,564428,79938,248116,986963,144008,702779,939892,328281,943842,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,181983,690529,372431,350208,458689,836955,725226,567958,122011,259883,564428,225408,248116,986963,394758,564428,903541,368037,979506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,515583,985716,259883,564428,927969,248116,986963,152414,564428,282545,328281,482124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,946026,571007,259883,564428,682048,248116,986963,317497,702779,869051,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,345995,564428,976097,551166,196941,350208,458689,836955,725226,891365,377282,259883,564428,354940,248116,986963,651277,631216,12606,328281,546470,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,173794,564428,447203,551166,815315,350208,458689,836955,725226,891365,332909,259883,564428,354940,248116,986963,651277,631216,12606,677687,546470,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,511202,368606,372431,350208,458689,836955,725226,293611,429140,259883,564428,639729,248116,986963,962167,702779,479378,233049,943842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,345995,259883,498354,424630,372431,350208,458689,836955,725226,833799,627572,259883,564428,639729,248116,986963,962167,702779,479378,314736,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,925661,535383,318934,725226,676740,385027,259883,564428,457588,248116,986963,394758,564428,282545,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,345995,564428,85427,127754,196941,350208,458689,836955,725226,323118,412229,259883,564428,855456,248116,986963,849051,564428,972575,383751,391079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,788460,102268,259883,564428,801156,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,423728,887100,318934,725226,140759,705088,259883,564428,527943,248116,986963,161761,631216,939892,103976,991672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,345995,564428,429460,964007,815315,85287,535383,158179,407118,709495,32054,259883,564428,19562,248116,986963,187224,564428,282545,328281,49415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,345995,259883,138225,624751,372431,350208,458689,836955,725226,861118,763844,259883,564428,436199,248116,986963,50602,564428,282545,383751,49415,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,351888,259883,429460,964007,815315,524534,458689,318934,180434,445689,681830,905210,702779,954630,248116,986963,752003,702779,869051,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,564428,549971,653276,372431,350208,458689,836955,725226,93522,598636,259883,564428,69782,248116,986963,50868,564428,282545,328281,224261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,351888,259883,429460,964007,815315,226639,458689,318934,620308,431232,634586,892676,631216,801156,248116,986963,66602,564428,282545,328281,224261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,589032,24406,259883,564428,22521,248116,986963,66602,564428,282545,328281,224261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,259883,736949,155937,196941,350208,458689,836955,725226,641041,884334,259883,564428,868852,248116,986963,8217,702779,282545,328281,921291,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,259883,956772,486011,372431,350208,458689,836955,725226,153255,568070,259883,564428,860684,248116,986963,849051,564428,972575,314736,391079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,598886,535383,318934,725226,320573,890904,259883,564428,861091,248116,986963,30054,564428,978308,525548,391079,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,653276,196941,350208,458689,836955,725226,836866,429492,259883,631216,916401,248116,986963,66602,564428,282545,70588,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,305510,681830,259883,631216,861962,248116,986963,66602,564428,282545,328281,224261,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,135734,535383,261803,631418,63412,634586,259883,631216,801156,248116,986963,66602,564428,282545,328281,224261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,345995,564428,486317,900909,196941,350208,458689,836955,725226,957140,431707,259883,564428,383076,248116,986963,66602,564428,282545,849033,224261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,345995,564428,486317,900909,196941,350208,458689,836955,725226,807796,437373,259883,564428,336367,248116,986963,66602,564428,282545,849033,224261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,345995,259883,138225,624751,372431,350208,458689,836955,725226,557153,517997,259883,564428,860684,248116,986963,849051,564428,972575,328281,391079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,564428,198180,123979,600807,350208,458689,836955,725226,87054,708501,259883,564428,243558,248116,986963,690563,702779,939892,328281,943842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,593007,535383,261803,725226,718272,571007,259883,564428,682048,248116,986963,25652,564428,869051,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,408650,803501,318934,725226,734091,313941,259883,564428,77503,248116,986963,121569,259883,485783,468993,203171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,276344,971226,974780,517392,897069,571007,259883,564428,981012,248116,986963,109377,631216,939892,103976,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,345995,259883,138225,624751,372431,350208,458689,836955,725226,740846,517997,259883,564428,860684,248116,986963,849051,564428,972575,328281,391079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,351888,259883,429460,964007,815315,938761,458689,318934,916366,147310,141179,905210,564428,570627,248116,986963,27363,564428,379631,74681,424836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,854912,733580,318934,573160,558974,11003,259883,564428,925872,1919,986963,840591,564428,282545,988834,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,423728,887100,318934,725226,523956,985716,259883,564428,243558,248116,986963,962262,702779,939892,328281,3932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,537491,535383,452960,725226,934827,377282,259883,564428,961000,248116,986963,317497,702779,869051,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,564428,480127,624279,372431,350208,458689,836955,725226,349590,179694,259883,564428,211937,248116,986963,69926,702779,939892,328281,943842,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,345995,564428,646109,649415,372431,350208,458689,836955,725226,323315,174170,259883,564428,855456,248116,986963,849051,564428,14792,383751,391079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,942018,206948,372431,350208,458689,836955,725226,743747,627572,259883,564428,641393,248116,986963,962764,702779,779763,383751,943842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,429460,964007,815315,891221,880694,261803,725226,923147,613795,259883,564428,457588,248116,986963,394758,564428,282545,328281,340735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,228345,641326,372431,350208,458689,836955,725226,46026,918812,259883,564428,88716,248116,986963,123895,564428,870086,328281,974043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,585620,957157,318934,725226,858693,126281,259883,564428,382043,248116,986963,675645,259883,485783,125425,203171,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345995,564428,429460,964007,815315,409349,13712,318934,865612,803380,295948,259883,564428,733048,248116,986963,297889,259883,218808,328281,897376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,345995,564428,266726,643967,196941,350208,458689,836955,725226,7132,859259,259883,564428,388812,1919,515431,754242,631216,282545,328281,943842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,345995,564428,85427,127754,196941,350208,458689,836955,725226,107222,862933,259883,564428,939936,248116,986963,294151,631216,939892,328281,991672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
